mfl_id,mfl_name,first_last,standard_name,pos,team,draft_year,college,stats_id,sportsdata_id,espn_id,cbs_id,nfl_id
11237,"Shepard, Russell",Russell Shepard,russell shepard,WR,FA,2013,LSU,27055,6195ddc9-ab2b-469a-b824-a890736d6db7,16227,2060184,russellshepard/2541944
11239,"Goodwin, Marquise",Marquise Goodwin,marquise goodwin,WR,PHI,2013,Texas,26701,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,15839,1691489,marquisegoodwin/2539964
11244,"Kelce, Travis",Travis Kelce,travis kelce,TE,KC,2013,Cincinnati,26686,c3859e06-5f23-4302-a71b-04820a899d5f,15847,1725130,traviskelce/2540258
11247,"Ertz, Zach",Zach Ertz,zach ertz,TE,PHI,2013,Stanford,26658,de3421f7-2147-4835-89a5-724e87bad463,15835,1685963,zachertz/2540158
11248,"Reed, Jordan",Jordan Reed,jordan reed,TE,SF,2013,Florida,26708,c3bf8d3e-3b2e-4f9e-ad74-c0a684035f17,15860,1691412,jordanreed/2540160
11250,"Eifert, Tyler",Tyler Eifert,tyler eifert,TE,JAC,2013,Notre Dame,26644,14ecf9dd-3a77-4847-8e62-407cd1182f1c,15788,1691608,tylereifert/2540148
11252,"Toilolo, Levine",Levine Toilolo,levine toilolo,TE,NYG,2013,Stanford,26756,67d56171-7522-430c-b7d9-8f7e2b6624d3,15980,1685990,levinetoilolo/2540203
11257,"McDonald, Vance",Vance McDonald,vance mcdonald,TE,FA,2013,Rice,26678,8f24a248-b328-43ec-8677-67600e42a8f7,15853,1673357,vancemcdonald/2540215
11337,"Fells, Darren",Darren Fells,darren fells,TE,HOU,2012,UC Irvine,26612,54d4e35a-2e6c-48f6-86ad-92dd596c173c,15773,2053740,darrenfells/2540928
11367,"Juszczyk, Kyle",Kyle Juszczyk,kyle juszczyk,RB,SF,2013,Harvard,26753,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,16002,1683145,kylejuszczyk/2540230
11381,"Willson, Luke",Luke Willson,luke willson,TE,SEA,2013,Rice,26781,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,16121,2057661,lukewillson/2541199
11390,"Murray, Latavius",Latavius Murray,latavius murray,RB,NO,2013,Central Florida,26804,540f8b30-900e-4d17-8756-c262ba5fa039,15920,1637004,lataviusmurray/2541161
11399,"Griffin, Ryan",Ryan Griffin,ryan griffin,TE,NYJ,2013,Connecticut,26824,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,15887,2057695,ryangriffin/2541316
11406,"Butler, Brice",Brice Butler,brice butler,WR,FA,2013,San Diego St,26832,26b9c11d-c557-4bef-b990-65498858df47,15896,2057699,bricebutler/2541388
11441,"Griffin, Ryan",Ryan Griffin,ryan griffin,QB,TB,2013,Tulane,26949,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,16140,2058361,ryangriffin/2541185
11448,"Harris, Demetrius",Demetrius Harris,demetrius harris,TE,CHI,2013,Wisconsin-Milwakee,27174,8506c15c-15cc-4d2c-aebf-270c605fe0ec,16318,2060074,demetriusharris/2541187
11454,"Anderson, C.J.",C.J. Anderson,cj anderson,RB,FA,2013,California,26878,f7841baa-9284-4c03-b698-442570651c6c,16040,1880820,c.j.anderson/2540269
11456,"Brown, Jaron",Jaron Brown,jaron brown,WR,FA,2013,Clemson,27074,51952c7b-11c5-4229-baf9-08d4694cc2ad,16172,2062132,jaronbrown/2541966
11474,"Line, Zach",Zach Line,zach line,RB,FA,2013,Southern Methodist,27135,8c5067dc-1617-42fa-82eb-0596392ab20a,16366,1632462,zachline/2539303
11516,"Doyle, Jack",Jack Doyle,jack doyle,TE,IND,2013,Western Kentucky,27299,bd413539-9351-454e-9d61-4e8635d7e9f5,16504,2041264,jackdoyle/2540232
11529,"Hill, Josh",Josh Hill,josh hill,TE,NO,2013,Idaho State,26950,687cdc33-bd0d-4b70-adb3-33f97dc26a3c,16143,2060083,joshhill/2541834
11640,"Bridgewater, Teddy",Teddy Bridgewater,teddy bridgewater,QB,CAR,2014,Louisville,27560,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,16728,1825122,teddybridgewater/2543465
11642,"Bortles, Blake",Blake Bortles,blake bortles,QB,LAR,2014,Central Florida,27531,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,16724,1749727,blakebortles/2543477
11643,"McCarron, A.J.",A.J. McCarron,aj mccarron,QB,HOU,2014,Alabama,27692,d4b30988-e8c5-4689-8037-f79a0d3c2774,16810,1691424,ajmccarron/2543497
11644,"Carr, Derek",Derek Carr,derek carr,QB,LVR,2014,Fresno State,27564,9f026fc0-4449-4dc5-a226-2e2830619381,16757,1664819,derekcarr/2543499
11647,"Thomas, Logan",Logan Thomas,logan thomas,TE,WAS,2014,Virginia Tech,27648,b24625a0-d402-4d59-a778-aa4b073bfe5e,16813,1691193,loganthomas/2543767
11654,"Hill, Jeremy",Jeremy Hill,jeremy hill,RB,FA,2014,LSU,27583,59fc3367-5514-4616-a93c-06e4365b2293,16803,1984260,jeremyhill/2543603
11657,"Hyde, Carlos",Carlos Hyde,carlos hyde,RB,SEA,2014,Ohio State,27585,3a29784c-832f-4e41-a4ac-71d4f9ad410c,16777,1751883,carloshyde/2543743
11659,"Thomas, De'Anthony",De'Anthony Thomas,deanthony thomas,WR,FA,2014,Oregon,27652,35823109-daf1-4825-92b8-564271398ecb,16945,1880868,de'anthonythomas/2543638
11660,"Freeman, Devonta",Devonta Freeman,devonta freeman,RB,FA,2014,Florida State,27631,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,16944,1824135,devontafreeman/2543583
11668,"Crowell, Isaiah",Isaiah Crowell,isaiah crowell,RB,FA,2014,Alabama State,28014,40cd928f-f228-4ffd-8179-b27a12e14a44,17133,2130148,isaiahcrowell/2550189
11670,"Watkins, Sammy",Sammy Watkins,sammy watkins,WR,KC,2014,Clemson,27532,7d80b51f-1462-442e-aa7f-8c320a62deed,16725,1850743,sammywatkins/2543457
11671,"Evans, Mike",Mike Evans,mike evans,WR,TB,2014,Texas A&M,27535,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,16737,1824909,mikeevans/2543468
11672,"Lee, Marqise",Marqise Lee,marqise lee,WR,NE,2014,USC,27567,4c3c6b63-aa1f-4452-9d1d-662073f06142,16787,1851123,marqiselee/2543475
11673,"Benjamin, Kelvin",Kelvin Benjamin,kelvin benjamin,WR,FA,2014,Florida State,27556,2ef5aed5-9859-4102-8bf4-99d6a6ae22ba,16730,1860744,kelvinbenjamin/2543471
11674,"Cooks, Brandin",Brandin Cooks,brandin cooks,WR,HOU,2014,Oregon State,27548,b6b954eb-4591-4b7a-86b9-a481f15fdd58,16731,1880880,brandincooks/2543498
11675,"Adams, Davante",Davante Adams,davante adams,WR,GB,2014,Fresno State,27581,e7d6ae25-bf15-4660-8b37-c37716551de3,16800,1893167,davanteadams/2543495
11676,"Matthews, Jordan",Jordan Matthews,jordan matthews,WR,SF,2014,Vanderbilt,27570,7b96a836-666b-47b6-a0a7-9dbb0b4c53e8,16763,1759816,jordanmatthews/2543500
11677,"Moncrief, Donte",Donte Moncrief,donte moncrief,WR,NE,2014,Mississippi,27618,f404283a-7c04-4a1c-899c-3243424a8d70,16791,1878014,dontemoncrief/2543614
11678,"Robinson, Allen",Allen Robinson,allen robinson,WR,CHI,2014,Penn State,27589,0fd32417-8410-4a8f-8919-386c433bca43,16799,1889923,allenrobinson/2543509
11679,"Beckham, Odell",Odell Beckham,odell beckham,WR,CLE,2014,LSU,27540,354dec38-b88b-4ba0-8974-859123f27c45,16733,1824823,odellbeckham/2543496
11680,"Landry, Jarvis",Jarvis Landry,jarvis landry,WR,CLE,2014,LSU,27591,06e41dc1-d5dc-4bdc-8fc3-e0d7c3a99ac4,16790,1824833,jarvislandry/2543488
11681,"Richardson, Paul",Paul Richardson,paul richardson,WR,FA,2014,Colorado,27573,cf1a34f1-1aa7-45a1-b2b3-ffbecc8834f7,16781,1765923,paulrichardson/2543491
11686,"Jones, T.J.",T.J. Jones,tj jones,WR,FA,2014,Notre Dame,27717,40958157-617f-40b4-91e5-9895f66da29c,16880,1737352,t.j.jones/2543836
11688,"Bryant, Martavis",Martavis Bryant,martavis bryant,WR,FA,2014,Clemson,27646,e9d4ab78-3572-47ab-b4d3-e04c5af231f3,16886,1737158,martavisbryant/2543572
11689,"Ellington, Bruce",Bruce Ellington,bruce ellington,WR,FA,2014,South Carolina,27634,617435c6-4a3f-4689-ab15-44bd93b33615,16946,1852857,bruceellington/2543646
11695,"Ebron, Eric",Eric Ebron,eric ebron,TE,PIT,2014,North Carolina,27538,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,16732,1865396,ericebron/2543466
11697,"Seferian-Jenkins, Austin",Austin Seferian-Jenkins,austin seferianjenkins,TE,FA,2014,Washington,27566,e78261de-af00-4530-824c-500addbe9f98,16795,1824731,austinseferian-jenkins/2543683
11701,"Grimble, Xavier",Xavier Grimble,xavier grimble,TE,FA,2014,USC,28184,c9557ff2-899f-41e3-8a0e-35ca874db9b2,17348,2130777,xaviergrimble/2550521
11705,"Burton, Trey",Trey Burton,trey burton,TE,IND,2014,Florida,27789,bc0f07a4-3e7b-4e61-987a-05533dc225be,16974,2130223,treyburton/2550284
11747,"White, James",James White,james white,RB,NE,2014,Wisconsin,27658,39f70428-a78a-494c-8676-438d953c289e,16913,1759592,jameswhite/2543773
11758,"Latimer, Cody",Cody Latimer,cody latimer,WR,FA,2014,Indiana,27584,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408,16793,1889883,codylatimer/2543590
11760,"Garoppolo, Jimmy",Jimmy Garoppolo,jimmy garoppolo,QB,SF,2014,Eastern Illinois,27590,42de9d1d-0352-460b-9172-9452414fd7fd,16760,1760229,jimmygaroppolo/2543801
11761,"McKinnon, Jerick",Jerick McKinnon,jerick mckinnon,RB,SF,2014,Georgia Southern,27624,f77479d7-51a5-41f9-8924-69526dd078cd,16782,2129436,jerickmckinnon/2543715
11783,"Brown, John",John Brown,john brown,WR,BUF,2014,Pittsburgh State,27619,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,16804,2129438,johnbrown/2543847
11785,"Rodgers, Richard",Richard Rodgers,richard rodgers,TE,PHI,2014,California,27626,e00b3426-238b-4bdb-85c3-bbf08b7469e3,16786,2129433,richardrodgers/2550313
11812,"Grant, Ryan",Ryan Grant,ryan grant,WR,FA,2014,Tulane,27670,cc9df25a-bb22-4737-83df-ff01d3fd7695,16845,1680086,ryangrant/2543759
11834,"Blue, Alfred",Alfred Blue,alfred blue,RB,FA,2014,LSU,27709,cbf1cdba-d165-45f7-a695-5e0971dd9042,16921,2129554,alfredblue/2543600
11835,"Fales, David",David Fales,david fales,QB,FA,2014,San Jose State,27711,eab69ec2-9cba-4783-8260-cf99121ed2c8,16821,1700545,davidfales/2543751
11850,"Enunwa, Quincy",Quincy Enunwa,quincy enunwa,WR,FA,2014,Nebraska,27737,0adf5b2c-35bd-41f2-8e73-3dad53454d78,16899,2129594,quincyenunwa/2543828
11854,"Gilbert, Garrett",Garrett Gilbert,garrett gilbert,QB,DAL,2014,SMU,27742,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,16809,2136090,garrettgilbert/2549982
11886,"Williams, Damien",Damien Williams,damien williams,RB,KC,2014,Oklahoma,28115,90908a56-901b-466d-8689-943075da96fe,17359,2130689,damienwilliams/2550512
11890,"Wilson, Albert",Albert Wilson,albert wilson,WR,MIA,2014,Georgia State,28046,2958ea86-e2dc-4719-93e5-cc9d093ca963,17051,2130201,albertwilson/2550272
11894,"Fluellen, David",David Fluellen,david fluellen,RB,FA,2014,Toledo,27790,481da4a3-fb29-4480-9db4-9cffdf33f510,16994,2130224,davidfluellen/2550289
11925,"Hurns, Allen",Allen Hurns,allen hurns,WR,MIA,2014,Miami,27874,10952a8e-9da1-447b-a016-c699db00c5f0,17177,2130337,allenhurns/2550353
11931,"Fowler, Bennie",Bennie Fowler,bennie fowler,WR,NO,2014,Michigan State,27826,132721b4-fd32-4795-b214-ab4baaaceb3a,16995,2130161,benniefowler/2550198
11938,"Thielen, Adam",Adam Thielen,adam thielen,WR,MIN,2014,Minnesota State-Mankato,27277,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,16460,2059362,
11951,"Snead, Willie",Willie Snead,willie snead,WR,BAL,2014,Ball State,28026,8482bc94-0eb0-4e92-8f99-ced135f3cd5d,17258,2130155,
11957,"Inman, Dontrelle",Dontrelle Inman,dontrelle inman,WR,WAS,2013,Virginia,25120,61194d09-1caf-4bd6-9ff2-a6b1601a1839,14269,1272256,dontrelleinman/2530700
11964,"Perry, Senorise",Senorise Perry,senorise perry,RB,TEN,2014,Louisville,28223,3d94860c-82db-43fd-aa99-3b72390111a4,17421,2132668,senoriseperry/2550633
11975,"Gabriel, Taylor",Taylor Gabriel,taylor gabriel,WR,FA,2014,Abilene Christian,28234,4b3677f5-712e-43f2-b7bb-51ac6f291b86,17437,2132670,taylorgabriel/2550617
12040,"Smith, Keith",Keith Smith,keith smith,RB,ATL,2014,San Jose State,28141,955093e0-39aa-48b4-b34d-259b369e6535,17315,2130290,keithsmith/2550400
12098,"West, Charcandrick",Charcandrick West,charcandrick west,RB,FA,2014,Abilene Christian,28044,65f91b8b-6794-4273-bf42-4d00b5973ddd,17284,2130200,charcandrickwest/2550268
12110,"Brate, Cameron",Cameron Brate,cameron brate,TE,TB,2014,Harvard,28267,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,17453,2132787,
12138,"Simonson, Scott",Scott Simonson,scott simonson,TE,FA,2014,Assumption,28215,b77aa319-b97f-4316-84c5-e51390432644,17391,2130881,
12140,"Winston, Jameis",Jameis Winston,jameis winston,QB,NO,2015,Florida State,28389,fb3b36fc-b985-4807-8199-d038d7e62a93,2969939,1998197,
12141,"Mariota, Marcus",Marcus Mariota,marcus mariota,QB,LVR,2015,Oregon,28390,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,2576980,1880862,marcusmariota/2552466
12142,"Hundley, Brett",Brett Hundley,brett hundley,QB,ARI,2015,UCLA,28535,e97f5ca9-186e-4346-ae65-1cd757ada455,2577189,1824723,
12145,"Mannion, Sean",Sean Mannion,sean mannion,QB,MIN,2015,Oregon State,28477,91ead748-e3b0-4926-bd3b-3e327b44e6bc,2517017,1737484,
12150,"Gurley, Todd",Todd Gurley,todd gurley,RB,ATL,2015,,28398,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,2977644,2000877,
12151,"Gordon, Melvin",Melvin Gordon,melvin gordon,RB,DEN,2015,,28403,0f8ccece-d663-4069-944b-f318f64c60b7,2576434,1871347,melvingordon/2552469
12152,"Coleman, Tevin",Tevin Coleman,tevin coleman,RB,SF,2015,Indiana,28461,5827b78b-5150-4ba9-bc46-902428e99a31,2979477,2001839,
12153,"Yeldon, T.J.",T.J. Yeldon,tj yeldon,RB,BUF,2015,Alabama,28424,d28afbc1-16c0-4012-b24a-1bd99817e8a9,2976516,1984224,t.j.yeldon/2552471
12154,"Ajayi, Jay",Jay Ajayi,jay ajayi,RB,FA,2015,Boise State,28537,bb78a66a-a8ec-4294-8858-c7e5a1d15106,2573300,1825212,jayajayi/2552582
12155,"Abdullah, Ameer",Ameer Abdullah,ameer abdullah,RB,MIN,2015,Nebraska,28442,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,2576336,1824308,
12157,"Johnson, Duke",Duke Johnson,duke johnson,RB,HOU,2015,Miami,28465,31c376b7-2e10-473a-aa54-d9f709a5b93e,2969962,1998316,dukejohnson/2552461
12159,"Allen, Javorius",Javorius Allen,javorius allen,RB,FA,2015,USC,28513,9173225c-4e88-4c87-ad78-41aa0d00a1be,2577253,1851113,
12161,"Artis-Payne, Cameron",Cameron Artis-Payne,cameron artispayne,RB,FA,2015,Auburn,28562,f413d6fb-5105-4110-b915-d92840a3e656,3043097,2061215,
12164,"Davis, Mike",Mike Davis,mike davis,RB,CAR,2015,South Carolina,28514,e311a7a2-eddb-439c-86b4-b1f1984186bc,3025433,2000079,
12169,"Rawls, Thomas",Thomas Rawls,thomas rawls,RB,FA,2015,Central Michigan,28714,488c3707-26ee-4e1a-8742-494a06f77801,2576237,1865647,thomasrawls/2553733
12171,"Johnson, David",David Johnson,david johnson,RB,HOU,2015,Northern Iowa,28474,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,2508176,1760290,davidjohnson/2553435
12175,"Cooper, Amari",Amari Cooper,amari cooper,WR,DAL,2015,Alabama,28392,00f88be8-45f9-4237-b2b8-3271ec790d07,2976499,1984220,amaricooper/2552487
12176,"Parker, DeVante",DeVante Parker,devante parker,WR,MIA,2015,Louisville,28402,e9ee9209-dd8f-4e4a-be3c-407756a2749c,2576623,1851283,devanteparker/2552409
12177,"White, Kevin",Kevin White,kevin white,WR,SF,2015,West Virginia,28395,5b496c58-83ef-4763-b1e0-5f052af46b3e,3042435,2060558,kevinwhite/2553432
12179,"Strong, Jaelen",Jaelen Strong,jaelen strong,WR,FA,2015,Arizona State,28458,704b9da0-2a07-4f64-be2e-dc9897d24e63,3043263,2061051,
12181,"Agholor, Nelson",Nelson Agholor,nelson agholor,WR,LVR,2015,USC,28408,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,2971618,1996508,nelsonagholor/2552600
12182,"Smith, Devin",Devin Smith,devin smith,WR,NE,2015,Ohio State,28425,ca2d277b-835d-4f4b-bf3a-3993001d71d8,2576395,1871319,devinsmith/2553434
12184,"Crowder, Jamison",Jamison Crowder,jamison crowder,WR,NYJ,2015,Duke,28493,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,2576716,1850749,jamisoncrowder/2552415
12185,"Hardy, Justin",Justin Hardy,justin hardy,WR,FA,2015,East Carolina,28495,052a93cf-8536-4a12-9831-84b27e8608da,2518678,1762379,
12186,"Diggs, Stefon",Stefon Diggs,stefon diggs,WR,BUF,2015,Maryland,28534,a1c40664-b265-4083-aad2-54b4c734f2c5,2976212,2000038,
12187,"Lockett, Tyler",Tyler Lockett,tyler lockett,WR,SEA,2015,Kansas State,28457,dffa69ad-331e-4f09-ae38-40a5a4406be6,2577327,1860834,tylerlockett/2552430
12188,"Dorsett, Phillip",Phillip Dorsett,phillip dorsett,WR,SEA,2015,Miami,28417,c682e8ea-fe48-45d2-af60-682a6125ab22,2579604,1836058,
12197,"Perriman, Breshad",Breshad Perriman,breshad perriman,WR,NYJ,2015,Central Florida,28414,0dc98d11-34e4-46f6-96a6-7707c6f29500,2972460,1984950,
12205,"Funchess, Devin",Devin Funchess,devin funchess,WR,GB,2015,Michigan,28429,7f5f2a81-ac40-420c-9421-5b9e2a21faf8,2977609,2001877,
12206,"Williams, Maxx",Maxx Williams,maxx williams,TE,ARI,2015,Minnesota,28443,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,2970726,1983769,
12207,"O'Leary, Nick",Nick O'Leary,nick oleary,TE,LVR,2015,Florida State,28582,c257b2e6-dfc9-45c8-b30c-a497f2ce82a2,2576804,1860760,
12208,"Heuerman, Jeff",Jeff Heuerman,jeff heuerman,TE,FA,2015,Ohio State,28480,1fe3aadd-336b-4838-888e-8c9609747afc,2576389,1824413,jeffheuerman/2552399
12209,"Koyack, Ben",Ben Koyack,ben koyack,TE,FA,2015,Notre Dame,28617,666e3121-3daa-4413-b1ec-8e728f7cc645,2579846,1893200,benkoyack/2552396
12210,"Walford, Clive",Clive Walford,clive walford,TE,FA,2015,Miami,28456,2e56cca7-b898-4aac-bbc5-b5bda9163be1,2512593,1759387,clivewalford/2552397
12211,"James, Jesse",Jesse James,jesse james,TE,DET,2015,Penn State,28548,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,2979590,1983808,jessejames/2552633
12212,"Kroft, Tyler",Tyler Kroft,tyler kroft,TE,BUF,2015,Rutgers,28473,36f54823-9d51-4180-9c91-d10281deb4bf,2582410,1824200,tylerkroft/2552586
12213,"Bell, Blake",Blake Bell,blake bell,TE,DAL,2015,Oklahoma,28505,0cc4e449-185a-4b08-9f07-c907ad0c3e05,2514206,1737101,
12257,"Conley, Chris",Chris Conley,chris conley,WR,JAC,2015,Georgia,28464,bd01d907-cd57-48cb-9136-5692a4764a20,2578533,1824756,chrisconley/2552652
12261,"Montgomery, Ty",Ty Montgomery,ty montgomery,RB,NO,2015,Standford,28482,0c39e276-7a5b-448f-a696-532506f1035a,2577134,1851149,
12263,"Waller, Darren",Darren Waller,darren waller,TE,LVR,2015,Georgia Tech,28592,14c97c9f-26e8-4944-9299-f90de6aeada3,2576925,1850793,
12264,"Zenner, Zach",Zach Zenner,zach zenner,RB,FA,2015,South Dakota State,28887,2a4de276-55bd-4756-9fa5-89fe30f5304f,2521161,1825662,
12309,"Pruitt, MyCole",MyCole Pruitt,mycole pruitt,TE,TEN,2015,Southern Illinois,28531,f22b34cf-6ecf-4522-9c77-1da275dfda7d,2508256,1760327,
12317,"Uzomah, C.J.",C.J. Uzomah,cj uzomah,TE,CIN,2015,Auburn,28545,19858900-5c8e-49a7-ab02-34ef625724ca,2574576,2174118,c.j.uzomah/2552559
12319,"Nelson, J.J.",J.J. Nelson,jj nelson,WR,IND,2015,UAB,28547,617269c1-88b3-45a6-b4a8-b2806a0cdaea,2515759,2174122,j.j.nelson/2552656
12325,"Burton, Michael",Michael Burton,michael burton,RB,NO,2015,Rutgers,28556,80715ecf-ffc9-4a93-a305-2193451b3382,2515270,1759407,
12328,"Boyle, Nick",Nick Boyle,nick boyle,TE,BAL,2015,Delaware,28559,9480dd9f-151f-4e6d-b5a3-35f07bda4cac,2574591,1888149,
12330,"O'Shaughnessy, James",James O'Shaughnessy,james oshaughnessy,TE,JAC,2015,Illinois State,28561,e5c6b0d4-3e77-422b-a6d8-574a10ed385e,2508079,2174148,
12338,"Davis, Geremy",Geremy Davis,geremy davis,WR,FA,2015,Connecticut,28574,53dc492f-b4cc-4da2-a6cc-f61f7c23272f,2513030,1763468,geremydavis/2552654
12367,"Murphy, Marcus",Marcus Murphy,marcus murphy,RB,FA,2015,Missouri,28618,36007e6e-ca6b-42ee-b9f8-79a9a964f5bc,2514123,2174220,
12378,"Swaim, Geoff",Geoff Swaim,geoff swaim,TE,TEN,2015,Texas,28634,d0f9112d-2496-450a-9fc5-d2d01b4d2454,3046704,2174207,geoffswaim/2553454
12381,"Siemian, Trevor",Trevor Siemian,trevor siemian,QB,NO,2015,Northwestern,28638,e23dc743-ecee-4cf3-a263-69d3da3bae94,2511109,2174210,trevorsiemian/2553457
12386,"Brown, Malcolm",Malcolm Brown,malcolm brown,RB,LAR,2015,Texas,28990,0e7e6cbb-0e88-4a74-b457-1753851e37f3,2570986,1852916,
12391,"Williams, Tyrell",Tyrell Williams,tyrell williams,WR,LVR,2015,Western Oregon,28691,a6fe5f18-d78d-4a56-aea2-ef4bed7e647a,2587819,2175352,tyrellwilliams/2553913
12394,"Carter, DeAndre",DeAndre Carter,deandre carter,WR,CHI,2015,Sacramento State,28947,9ae2584a-40c1-4b30-be34-a9567659eacd,2580216,2174795,deandrecarter/2553502
12402,"Grant, Corey",Corey Grant,corey grant,RB,FA,2015,Auburn,28847,af944a80-eba7-479d-b3b1-73279abdc67a,2515934,2174896,coreygrant/2553650
12429,"White, DeAndrew",DeAndrew White,deandrew white,WR,BAL,2015,Alabama,28800,e0abf267-f265-4682-9bb7-72bbcefda451,2515962,1737194,
12443,"Kumerow, Jake",Jake Kumerow,jake kumerow,WR,BUF,2017,Wisconsin-Whitewater,28974,aa759477-6206-4984-ab9c-eb213abfd020,3085107,2174839,jakekumerow/2553548
12444,"Smith, Rod",Rod Smith,rod smith,RB,FA,2015,Ohio State,28718,37339e36-741c-4c1c-a9ab-bd89ed866fa0,2512197,2174975,rodsmith/2553743
12447,"Mostert, Raheem",Raheem Mostert,raheem mostert,RB,SF,2015,Purdue,28654,b040e601-ec40-4757-bf3d-71bf64ef99cf,2576414,2174957,raheemmostert/2553728
12464,"Byrd, Damiere",Damiere Byrd,damiere byrd,WR,NE,2015,South Carolina,28730,48d7bc31-808f-423c-afc8-45c2c5dfa45f,2577667,2174809,
12465,"Meredith, Cameron",Cameron Meredith,cameron meredith,WR,FA,2015,Illinois State,28697,9de98c5e-ee62-4a2b-be93-07287d831e06,2520698,2174833,cameronmeredith/2553568
12471,"Roberts, Seth",Seth Roberts,seth roberts,WR,FA,2014,West Alabama,28214,27e60657-f73d-4125-906d-aa72cc3477dc,17402,2130880,sethroberts/2550597
12476,"Heinicke, Taylor",Taylor Heinicke,taylor heinicke,QB,WAS,2015,Old Dominion,28839,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,2565969,2174914,
12479,"Lee, Khari",Khari Lee,khari lee,TE,FA,2015,Bowie State,28893,98a944cf-0fc3-4a0b-9011-490722667d37,3144062,2174887,kharilee/2553552
12505,"Humphries, Adam",Adam Humphries,adam humphries,WR,TEN,2015,Clemson,29070,d6d41a89-a8af-48b9-bf75-561de99a1d87,2576491,2175124,
12585,"Brown, Daniel",Daniel Brown,daniel brown,TE,NYJ,2015,James Madison,29102,1b016b52-62ba-4da9-9ead-6bad689f8d33,2519013,2175305,
12586,"Jennings, Darius",Darius Jennings,darius jennings,WR,FA,2015,Virginia,29038,865d8df9-06ec-40c3-8c71-637f9fd0bcbf,2577808,2175101,dariusjennings/2553896
12596,"LaCosse, Matt",Matt LaCosse,matt lacosse,TE,NE,2015,Illinois,28875,25e58aee-1b33-4468-9a81-6586426b91d5,2576179,2174931,mattlacosse/2553667
12608,"Winchester, James",James Winchester,james winchester,TE,KC,2013,Oklahoma,27494,996a0607-8046-46c2-97a0-b94ff9f5a1c8,16665,,jameswinchester/2542357
12610,"Wentz, Carson",Carson Wentz,carson wentz,QB,PHI,2016,North Dakota State,29236,e9a5c16b-4472-4be9-8030-3f77be7890cb,2573079,1907522,
12611,"Goff, Jared",Jared Goff,jared goff,QB,DET,2016,California,29235,aba8f925-ffbf-4654-bfa7-a25d3d237494,3046779,2061053,
12612,"Lynch, Paxton",Paxton Lynch,paxton lynch,QB,FA,2016,Memphis,29260,19e253df-b121-43e4-a222-6df5fa8ad93f,2977881,1999663,
12615,"Jones, Cardale",Cardale Jones,cardale jones,QB,FA,2016,Ohio State,29373,92c02ef1-8400-4f5a-9420-6458755e14d4,2976299,1983783,
12616,"Brissett, Jacoby",Jacoby Brissett,jacoby brissett,QB,IND,2016,North Carolina State,29325,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,2578570,1877247,
12617,"Kessler, Cody",Cody Kessler,cody kessler,QB,FA,2016,Southern California,29327,573f7acc-376b-4f37-8039-5c4c15c4a508,2577243,1824713,
12620,"Prescott, Dak",Dak Prescott,dak prescott,QB,DAL,2016,Mississippi State,29369,86197778-8d4b-4eba-affe-08ef7be7c70b,2577417,1824864,
12621,"Allen, Brandon",Brandon Allen,brandon allen,QB,CIN,2016,Arkansas,29435,a8c3bcd7-69d0-4c5e-a876-6b33857942bc,2574511,1852876,
12623,"Driskel, Jeff",Jeff Driskel,jeff driskel,QB,DEN,2016,Louisiana Tech,29441,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71,2574630,1824745,
12625,"Elliott, Ezekiel",Ezekiel Elliott,ezekiel elliott,RB,DAL,2016,Ohio State,29238,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,3051392,2060769,
12626,"Henry, Derrick",Derrick Henry,derrick henry,RB,TEN,2016,Alabama,29279,87c481c7-7414-43cc-82df-19ca0c2ae22e,3043078,2061188,
12627,"Prosise, C.J.",C.J. Prosise,cj prosise,RB,FA,2016,Notre Dame,29324,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b,2980148,2005662,
